0,1,2,3
0.32388554488582716,-1.6833251749837372,0.5268604347861494,1.8587912158310405
-0.5484194522824829,-0.2793972876747482,-0.021298986263643675,-0.2879902370798056
0.08917459883638042,0.5228577345255132,0.572796449079948,-1.760371691417748
1.1281794045307325,1.5686061973793457,-0.34227714460214215,-0.009813002783684745
0.053071770126631924,-0.04194344562611328,-1.69431249114092,-0.36238084402103643
1.1274526176338482,2.1838301491169645,-1.186622781735683,0.33426969534551093
-1.0283888066138924,-0.1684955778219323,-0.9989483568163385,-1.5311513550102103
-1.0791110806468587,-1.0977318968596472,0.40514755728662205,-0.22722818913687629
-1.442792146272016,-1.4225753278726014,-1.1231648091997162,0.21620538391559188
-0.4598492884580885,0.33339170648945415,-0.25474226200010114,-0.44830137417884597
-1.2613437948316488,1.1651478081802151,-0.6212492355151584,-0.7993184949486715
0.777233325779349,-0.6129047387554831,0.3164466536444212,0.8382952235672698
-1.0344231567649538,0.43430403776976295,-2.2131332544824405,0.7580403401343445
0.5539326419062068,0.33923071994873316,-0.6887562903020654,-0.8155260276212386
-0.33242015049676155,2.406482718686911,-1.361428015153075,-0.6696185723068546
0.7811988723792849,-0.39581339365739787,-0.1807367300610336,1.337508105500641
-0.4165837548905793,0.32931337291952506,-0.7325988876444868,0.137888777433695
-0.7196718659748288,1.9276402671254935,-0.31581311322219124,-1.8693406496041975
-0.4285789824187295,-0.01790516942058047,-1.7202848636444732,0.01086672003013263
0.8241695852956898,-0.4891796491665807,1.8324924138024488,1.6586684314372162
0.4541045919382524,-0.1949639457119035,-0.9769140629273709,-0.29608825194074695
-0.5812743933758749,-0.019940934088955954,-0.03810013932653776,1.192629551379429
-1.09812699161463,-0.632914509189247,0.8024141316305542,-0.06506074411290058
-0.15420795950075522,0.9219082128829019,1.9564631969903632,0.37970632147507044
0.2707798643305771,-1.127072697224357,0.5259621528856689,0.5902750248118974
1.139095708126459,0.05485406554527922,0.5500778996179285,0.1603805190371729
0.16030125087441843,-0.7128995684849065,-0.30827170130721215,0.31763528743530867
2.4588419083547013,-0.878777027360544,0.8506844491706907,0.20585530538998936
0.30300457163123395,-0.22595889862895566,1.905454993104196,1.4966941687099358
0.13396137961669535,-0.5036574798818724,-0.6110422465751565,0.04604938919445796
1.0061659763082378,0.9305685177180792,-0.17033098601633942,-0.5956486763204879
-0.4638418756266579,-1.2541568861048558,-1.0777469559904629,-0.6084623152641483
0.1099700704947718,-0.07654191219971057,-0.4690087464198401,0.2668389887175178
-1.848271511199726,-1.0802485299635505,0.0029389662212737956,-0.6300887542529402
-1.0956660513265015,0.579815114549768,0.33216448684699634,-1.27272770965669
-0.6733188639874179,-0.5110046548234437,-1.4892982428471164,0.6677370096442736
-1.8229459136271147,0.8411774403311438,0.3982744702973536,-0.997763141990877
0.8727287020929161,-0.5599015410049966,0.33081970443858305,-1.018378894713422
-0.34278722998915784,-0.32067540840336456,-0.40867536022950757,-2.4315938738264924
0.5338105031328313,-0.5061667458820099,-0.4675668165951076,-0.8043004615746706
-1.6236691589857473,-0.10566352141920853,-0.5461951479163825,2.013067164226367
-0.543724708732322,-0.6541471472216288,-0.49637571255066765,-0.07642945627195526
1.2086788858302022,1.0528605892663525,-2.07713284216745,0.17763757694611615
-1.6797719873180266,0.49999346740126854,-1.3828909321163407,0.16375502428338173
-1.2652040315173034,-0.284329817606118,-0.3729041927491716,1.2451731135049158
-2.237110549043621,-0.5708235767335672,1.3712445504249227,1.1620206015973749
0.6064807149572794,0.26451331820564117,0.35170027690538813,0.4824367619097513
-0.08410988900060155,-0.49784311479644106,-0.7208057357110177,-0.16507051831518152
-0.40343503356139926,-0.7121094637849158,0.12510682057148845,-0.11361665814823758
-1.3530653805037087,-0.8309715565606614,0.3651900550896663,-0.5447362875295095
0.9779493712335935,-0.25638246500579775,0.5107833030913369,0.7202830143990433
0.38087668011199965,1.0034006923681555,-2.315554889424002,0.4572463297731965
-0.02590670596760782,-3.399311818813086,-0.9746571187768776,-0.6853123615929004
-0.6458581191794703,-0.030759271534313567,-1.011517476724017,-0.12265469385244264
-0.4385172102745039,1.2135857735026259,-0.6380358310494055,-0.373945257925326
-0.053432212590419574,-0.10460757498681231,0.39381055080636596,-0.1320374495509989
-0.529249663255822,0.30354974886898556,-0.8896044245392607,-0.17334601820241732
0.6433016265905567,-1.2540077272340078,0.11724758044530932,0.8665436814940323
1.0794638354239057,-0.39747486560714074,1.4875059882552006,0.5580114602604326
0.614350469232891,0.42796425066241706,-0.2719589851639833,0.7387587421130928
-0.5080702782009607,1.315273121500779,0.44593032046004305,0.5731917532605348
0.19326152246565054,0.4429243131233188,1.279619040470275,0.5750083569135133
0.43393614686874493,-0.7657941372440119,-1.2370232479026475,-0.5367224185440369
1.8545370525505802,-0.9200051166358174,-0.10820171190538237,0.15249663852017092
0.9434934622840141,-1.0952645215221424,-0.1440281895666027,1.95623208180897
-0.2911721889724141,0.10478588628947229,0.13956821411718195,-0.28407916120005317
-0.7081955582772851,2.4632379374040045,0.21745299249511812,-0.01055956266882628
-0.006044699477823884,0.4900938065989767,-0.27718595617251857,-0.707213320727081
-0.5601068310548315,2.735527185738557,0.9273347049619073,1.5139062747056717
0.5385996089172791,1.2737680459340732,0.6678761616398176,-0.9692059101982233
1.6760913371271506,-0.8176494217399195,0.050188283639954846,1.9513121412942096
